"Name.Ret","Month.Ret","Sales.Ret","ExciseTax.Ret","County.Ret","Established.Ret","RetailerURLLink"
"2129","BATSTONE BUD SHOP","Mar-2016","$22,200","$8,214","Mason County","Retailer since Mar 2016","http://www.502data.com/license/420478"
"2130","WESTSIDE420 RECREATIONAL","Oct-2016","$95,456","$35,319","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2131","WESTSIDE420 RECREATIONAL","Sep-2016","$102,733","$38,011","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2132","WESTSIDE420 RECREATIONAL","Aug-2016","$102,097","$37,776","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2133","WESTSIDE420 RECREATIONAL","Jul-2016","$98,317","$36,377","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2134","WESTSIDE420 RECREATIONAL","Jun-2016","$84,919","$31,420","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2135","WESTSIDE420 RECREATIONAL","May-2016","$79,695","$29,487","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2136","WESTSIDE420 RECREATIONAL","Apr-2016","$81,930","$30,314","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2137","WESTSIDE420 RECREATIONAL","Mar-2016","$84,227","$31,164","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2138","WESTSIDE420 RECREATIONAL","Feb-2016","$78,359","$28,993","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2139","WESTSIDE420 RECREATIONAL","Jan-2016","$72,633","$26,874","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2140","WESTSIDE420 RECREATIONAL","All-2015","$665,834","$235,668","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2141","WESTSIDE420 RECREATIONAL","All-2014","$119,463","$39,821","Cowlitz County","Retailer since Sep 2014","http://www.502data.com/license/412466"
"2142","SWEET GREENS NORTHWEST","Oct-2016","$93,502","$34,596","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2143","SWEET GREENS NORTHWEST","Sep-2016","$105,920","$39,190","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2144","SWEET GREENS NORTHWEST","Aug-2016","$102,231","$37,826","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2145","SWEET GREENS NORTHWEST","Jul-2016","$99,757","$36,910","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2146","SWEET GREENS NORTHWEST","Jun-2016","$62,916","$23,279","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2147","SWEET GREENS NORTHWEST","May-2016","$70,033","$25,912","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2148","SWEET GREENS NORTHWEST","Apr-2016","$79,540","$29,430","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2149","SWEET GREENS NORTHWEST","Mar-2016","$84,228","$31,164","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2150","SWEET GREENS NORTHWEST","Feb-2016","$79,208","$29,307","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2151","SWEET GREENS NORTHWEST","Jan-2016","$73,393","$27,156","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2152","SWEET GREENS NORTHWEST","All-2015","$411,556","$151,107","Thurston County","Retailer since May 2015","http://www.502data.com/license/413847"
"2153","GREEN ZAP","Oct-2016","$93,474","$34,585","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2154","GREEN ZAP","Sep-2016","$92,040","$34,055","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2155","GREEN ZAP","Aug-2016","$89,071","$32,956","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2156","GREEN ZAP","Jul-2016","$78,001","$28,860","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2157","GREEN ZAP","Jun-2016","$66,227","$24,504","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2158","GREEN ZAP","May-2016","$66,053","$24,440","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2159","GREEN ZAP","Apr-2016","$52,450","$19,407","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2160","GREEN ZAP","Mar-2016","$26,317","$9,737","King County","Retailer since Mar 2016","http://www.502data.com/license/420793"
"2161","THE GREEN SEED","Oct-2016","$93,330","$34,532","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2162","THE GREEN SEED","Sep-2016","$128,751","$47,638","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2163","THE GREEN SEED","Aug-2016","$124,140","$45,932","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2164","THE GREEN SEED","Jul-2016","$133,772","$49,495","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2165","THE GREEN SEED","Jun-2016","$125,177","$46,315","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2166","THE GREEN SEED","May-2016","$121,887","$45,098","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2167","THE GREEN SEED","Apr-2016","$130,736","$48,372","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2168","THE GREEN SEED","Mar-2016","$137,542","$50,891","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2169","THE GREEN SEED","Feb-2016","$116,353","$43,051","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2170","THE GREEN SEED","Jan-2016","$108,663","$40,205","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2171","THE GREEN SEED","All-2015","$1,154,689","$410,711","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2172","THE GREEN SEED","All-2014","$101,320","$33,773","Grant County","Retailer since Sep 2014","http://www.502data.com/license/412495"
"2173","THE HAPPY CROP SHOPPE","Oct-2016","$92,808","$34,339","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2174","THE HAPPY CROP SHOPPE","Sep-2016","$110,249","$40,792","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2175","THE HAPPY CROP SHOPPE","Aug-2016","$110,550","$40,904","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2176","THE HAPPY CROP SHOPPE","Jul-2016","$108,574","$40,172","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2177","THE HAPPY CROP SHOPPE","Jun-2016","$88,403","$32,709","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2178","THE HAPPY CROP SHOPPE","May-2016","$83,010","$30,714","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2179","THE HAPPY CROP SHOPPE","Apr-2016","$64,617","$23,908","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2180","THE HAPPY CROP SHOPPE","Mar-2016","$58,004","$21,462","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2181","THE HAPPY CROP SHOPPE","Feb-2016","$51,703","$19,130","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2182","THE HAPPY CROP SHOPPE","Jan-2016","$46,489","$17,201","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2183","THE HAPPY CROP SHOPPE","All-2015","$606,760","$215,451","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2184","THE HAPPY CROP SHOPPE","All-2014","$5,070","$1,690","Chelan County","Retailer since Dec 2014","http://www.502data.com/license/413600"
"2185","WASHINGTON RETAIL PARTNERS","Oct-2016","$90,643","$33,538","Yakima County","Retailer since Jul 2016","http://www.502data.com/license/415148"
"2186","WASHINGTON RETAIL PARTNERS","Sep-2016","$80,574","$29,812","Yakima County","Retailer since Jul 2016","http://www.502data.com/license/415148"
"2187","WASHINGTON RETAIL PARTNERS","Aug-2016","$58,046","$21,477","Yakima County","Retailer since Jul 2016","http://www.502data.com/license/415148"
"2188","WASHINGTON RETAIL PARTNERS","Jul-2016","$32,179","$11,906","Yakima County","Retailer since Jul 2016","http://www.502data.com/license/415148"
"2189","THE ROOT CELLAR","Oct-2016","$90,575","$33,513","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2190","THE ROOT CELLAR","Sep-2016","$102,272","$37,841","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2191","THE ROOT CELLAR","Aug-2016","$110,672","$40,949","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2192","THE ROOT CELLAR","Jul-2016","$116,425","$43,077","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2193","THE ROOT CELLAR","Jun-2016","$94,475","$34,956","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2194","THE ROOT CELLAR","May-2016","$88,219","$32,641","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2195","THE ROOT CELLAR","Apr-2016","$80,178","$29,666","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2196","THE ROOT CELLAR","Mar-2016","$77,064","$28,514","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2197","THE ROOT CELLAR","Feb-2016","$71,064","$26,294","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2198","THE ROOT CELLAR","Jan-2016","$68,909","$25,496","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2199","THE ROOT CELLAR","All-2015","$570,167","$208,302","Mason County","Retailer since May 2015","http://www.502data.com/license/415343"
"2200","THC OF LACEY","Oct-2016","$89,711","$33,193","Thurston County","Retailer since Jul 2016","http://www.502data.com/license/421335"
"2201","THC OF LACEY","Sep-2016","$88,632","$32,794","Thurston County","Retailer since Jul 2016","http://www.502data.com/license/421335"
"2202","THC OF LACEY","Aug-2016","$83,212","$30,788","Thurston County","Retailer since Jul 2016","http://www.502data.com/license/421335"
"2203","THC OF LACEY","Jul-2016","$42,888","$15,868","Thurston County","Retailer since Jul 2016","http://www.502data.com/license/421335"
"2204","THE HERBERY","Oct-2016","$89,462","$33,101","Clark County","Retailer since Oct 2016","http://www.502data.com/license/071368"
"2205","A BUD & LEAF","Oct-2016","$88,531","$32,756","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2206","A BUD & LEAF","Sep-2016","$101,032","$37,382","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2207","A BUD & LEAF","Aug-2016","$109,618","$40,559","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2208","A BUD & LEAF","Jul-2016","$119,405","$44,180","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2209","A BUD & LEAF","Jun-2016","$106,210","$39,298","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2210","A BUD & LEAF","May-2016","$105,099","$38,887","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2211","A BUD & LEAF","Apr-2016","$114,713","$42,444","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2212","A BUD & LEAF","Mar-2016","$117,778","$43,578","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2213","A BUD & LEAF","Feb-2016","$92,781","$34,329","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2214","A BUD & LEAF","Jan-2016","$95,171","$35,213","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2215","A BUD & LEAF","All-2015","$674,800","$244,056","Thurston County","Retailer since Jan 2015","http://www.502data.com/license/413821"
"2216","WHIDBEY ISLAND CANNABIS CO.","Oct-2016","$88,357","$32,692","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2217","WHIDBEY ISLAND CANNABIS CO.","Sep-2016","$101,063","$37,393","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2218","WHIDBEY ISLAND CANNABIS CO.","Aug-2016","$112,498","$41,624","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2219","WHIDBEY ISLAND CANNABIS CO.","Jul-2016","$111,210","$41,148","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2220","WHIDBEY ISLAND CANNABIS CO.","Jun-2016","$99,207","$36,707","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2221","WHIDBEY ISLAND CANNABIS CO.","May-2016","$106,230","$39,305","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2222","WHIDBEY ISLAND CANNABIS CO.","Apr-2016","$122,011","$45,144","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2223","WHIDBEY ISLAND CANNABIS CO.","Mar-2016","$122,240","$45,229","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2224","WHIDBEY ISLAND CANNABIS CO.","Feb-2016","$116,761","$43,202","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2225","WHIDBEY ISLAND CANNABIS CO.","Jan-2016","$73,071","$27,036","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2226","WHIDBEY ISLAND CANNABIS CO.","All-2015","$859,972","$309,767","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2227","WHIDBEY ISLAND CANNABIS CO.","All-2014","$57,322","$19,107","Island County","Retailer since Oct 2014","http://www.502data.com/license/417511"
"2228","BUDEEZ","Oct-2016","$87,863","$32,509","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2229","BUDEEZ","Sep-2016","$76,640","$28,357","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2230","BUDEEZ","Aug-2016","$60,164","$22,261","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2231","BUDEEZ","Jul-2016","$53,512","$19,800","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2232","BUDEEZ","Jun-2016","$33,526","$12,405","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2233","BUDEEZ","May-2016","$22,580","$8,355","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2234","BUDEEZ","Apr-2016","$3,086","$1,142","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/420661"
"2235","THE CANNABIS CORNER","Oct-2016","$86,781","$32,109","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2236","THE CANNABIS CORNER","Sep-2016","$102,963","$38,096","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2237","THE CANNABIS CORNER","Aug-2016","$109,003","$40,331","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2238","THE CANNABIS CORNER","Jul-2016","$101,667","$37,617","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2239","THE CANNABIS CORNER","Jun-2016","$88,775","$32,847","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2240","THE CANNABIS CORNER","May-2016","$85,773","$31,736","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2241","THE CANNABIS CORNER","Apr-2016","$82,977","$30,701","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2242","THE CANNABIS CORNER","Mar-2016","$71,499","$26,454","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2243","THE CANNABIS CORNER","Feb-2016","$70,633","$26,134","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2244","THE CANNABIS CORNER","Jan-2016","$56,100","$20,757","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2245","THE CANNABIS CORNER","All-2015","$797,604","$285,445","Skamania County","Retailer since Mar 2015","http://www.502data.com/license/413897"
"2246","HERBAL E SCENTS","Oct-2016","$86,442","$31,983","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2247","HERBAL E SCENTS","Sep-2016","$104,135","$38,530","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2248","HERBAL E SCENTS","Aug-2016","$101,337","$37,495","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2249","HERBAL E SCENTS","Jul-2016","$92,325","$34,160","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2250","HERBAL E SCENTS","Jun-2016","$85,542","$31,651","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2251","HERBAL E SCENTS","May-2016","$77,320","$28,608","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2252","HERBAL E SCENTS","Apr-2016","$74,892","$27,710","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2253","HERBAL E SCENTS","Mar-2016","$69,777","$25,818","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2254","HERBAL E SCENTS","Feb-2016","$62,220","$23,021","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2255","HERBAL E SCENTS","Jan-2016","$59,467","$22,003","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2256","HERBAL E SCENTS","All-2015","$835,874","$297,430","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2257","HERBAL E SCENTS","All-2014","$15,881","$5,294","Stevens County","Retailer since Dec 2014","http://www.502data.com/license/419759"
"2258","THE FIRE HOUSE","Oct-2016","$86,395","$31,966","Kittitas County","Retailer since Aug 2016","http://www.502data.com/license/400772"
"2259","THE FIRE HOUSE","Sep-2016","$60,850","$22,515","Kittitas County","Retailer since Aug 2016","http://www.502data.com/license/400772"
"2260","THE FIRE HOUSE","Aug-2016","$25,589","$9,468","Kittitas County","Retailer since Aug 2016","http://www.502data.com/license/400772"
"2261","NORTH BAY MARIJUANA","Oct-2016","$86,207","$31,897","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2262","NORTH BAY MARIJUANA","Sep-2016","$95,171","$35,213","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2263","NORTH BAY MARIJUANA","Aug-2016","$87,002","$32,191","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2264","NORTH BAY MARIJUANA","Jul-2016","$83,820","$31,013","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2265","NORTH BAY MARIJUANA","Jun-2016","$65,966","$24,407","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2266","NORTH BAY MARIJUANA","May-2016","$66,287","$24,526","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2267","NORTH BAY MARIJUANA","Apr-2016","$60,446","$22,365","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2268","NORTH BAY MARIJUANA","Mar-2016","$58,387","$21,603","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2269","NORTH BAY MARIJUANA","Feb-2016","$50,114","$18,542","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2270","NORTH BAY MARIJUANA","Jan-2016","$43,992","$16,277","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2271","NORTH BAY MARIJUANA","All-2015","$130,887","$48,428","Mason County","Retailer since Sep 2015","http://www.502data.com/license/413407"
"2272","SEA CHANGE CANNABIS","Oct-2016","$85,871","$31,772","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2273","SEA CHANGE CANNABIS","Sep-2016","$100,070","$37,026","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2274","SEA CHANGE CANNABIS","Aug-2016","$116,601","$43,143","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2275","SEA CHANGE CANNABIS","Jul-2016","$122,912","$45,477","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2276","SEA CHANGE CANNABIS","Jun-2016","$117,634","$43,525","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2277","SEA CHANGE CANNABIS","May-2016","$129,137","$47,781","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2278","SEA CHANGE CANNABIS","Apr-2016","$121,643","$45,008","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2279","SEA CHANGE CANNABIS","Mar-2016","$114,797","$42,475","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2280","SEA CHANGE CANNABIS","Feb-2016","$121,101","$44,807","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2281","SEA CHANGE CANNABIS","Jan-2016","$112,146","$41,494","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2282","SEA CHANGE CANNABIS","All-2015","$1,377,600","$486,734","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2283","SEA CHANGE CANNABIS","All-2014","$267,116","$89,039","Jefferson County","Retailer since Jul 2014","http://www.502data.com/license/353260"
"2284","IT IS LIT LLC","Oct-2016","$85,031","$31,462","Adams County","Retailer since Jul 2016","http://www.502data.com/license/423203"
"2285","IT IS LIT LLC","Sep-2016","$80,223","$29,683","Adams County","Retailer since Jul 2016","http://www.502data.com/license/423203"
"2286","IT IS LIT LLC","Aug-2016","$43,603","$16,133","Adams County","Retailer since Jul 2016","http://www.502data.com/license/423203"
"2287","IT IS LIT LLC","Jul-2016","$2,750","$1,018","Adams County","Retailer since Jul 2016","http://www.502data.com/license/423203"
"2288","CANNABIS STATION","Oct-2016","$84,278","$31,183","Snohomish County","Retailer since Sep 2016","http://www.502data.com/license/422570"
"2289","CANNABIS STATION","Sep-2016","$13,710","$5,073","Snohomish County","Retailer since Sep 2016","http://www.502data.com/license/422570"
"2290","CHIMACUM CANNABIS","Oct-2016","$83,979","$31,072","Jefferson County","Retailer since Jun 2016","http://www.502data.com/license/413492"
"2291","CHIMACUM CANNABIS","Sep-2016","$84,916","$31,419","Jefferson County","Retailer since Jun 2016","http://www.502data.com/license/413492"
"2292","CHIMACUM CANNABIS","Aug-2016","$86,041","$31,835","Jefferson County","Retailer since Jun 2016","http://www.502data.com/license/413492"
"2293","CHIMACUM CANNABIS","Jul-2016","$69,831","$25,837","Jefferson County","Retailer since Jun 2016","http://www.502data.com/license/413492"
"2294","CHIMACUM CANNABIS","Jun-2016","$21,248","$7,862","Jefferson County","Retailer since Jun 2016","http://www.502data.com/license/413492"
"2295","MARY'S FINEST MARIJUANA","Oct-2016","$82,079","$30,369","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2296","MARY'S FINEST MARIJUANA","Sep-2016","$89,517","$33,121","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2297","MARY'S FINEST MARIJUANA","Aug-2016","$99,656","$36,873","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2298","MARY'S FINEST MARIJUANA","Jul-2016","$109,152","$40,386","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2299","MARY'S FINEST MARIJUANA","Jun-2016","$105,426","$39,008","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2300","MARY'S FINEST MARIJUANA","May-2016","$113,779","$42,098","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2301","MARY'S FINEST MARIJUANA","Apr-2016","$107,919","$39,930","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2302","MARY'S FINEST MARIJUANA","Mar-2016","$106,395","$39,366","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2303","MARY'S FINEST MARIJUANA","Feb-2016","$101,886","$37,698","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2304","MARY'S FINEST MARIJUANA","Jan-2016","$94,338","$34,905","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2305","MARY'S FINEST MARIJUANA","All-2015","$920,463","$327,259","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2306","MARY'S FINEST MARIJUANA","All-2014","$66,478","$22,159","King County","Retailer since Nov 2014","http://www.502data.com/license/415325"
"2307","THE HAPPY CROP SHOPPE","Oct-2016","$81,725","$30,238","Chelan County","Retailer since Jul 2016","http://www.502data.com/license/420934"
"2308","THE HAPPY CROP SHOPPE","Sep-2016","$78,676","$29,110","Chelan County","Retailer since Jul 2016","http://www.502data.com/license/420934"
"2309","THE HAPPY CROP SHOPPE","Aug-2016","$66,248","$24,512","Chelan County","Retailer since Jul 2016","http://www.502data.com/license/420934"
"2310","THE HAPPY CROP SHOPPE","Jul-2016","$34,536","$12,778","Chelan County","Retailer since Jul 2016","http://www.502data.com/license/420934"
"2311","BUD HUT","Oct-2016","$80,862","$29,919","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2312","BUD HUT","Sep-2016","$105,525","$39,044","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2313","BUD HUT","Aug-2016","$86,617","$32,048","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2314","BUD HUT","Jul-2016","$80,321","$29,719","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2315","BUD HUT","Jun-2016","$76,442","$28,284","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2316","BUD HUT","May-2016","$64,701","$23,939","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2317","BUD HUT","Apr-2016","$60,419","$22,355","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2318","BUD HUT","Mar-2016","$51,343","$18,997","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2319","BUD HUT","Feb-2016","$42,665","$15,786","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2320","BUD HUT","Jan-2016","$30,306","$11,213","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2321","BUD HUT","All-2015","$289,572","$104,490","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2322","BUD HUT","All-2014","$12,351","$4,117","Klickitat County","Retailer since Sep 2014","http://www.502data.com/license/415361"
"2323","GREEN OUTFITTERS LLC","Oct-2016","$80,114","$29,642","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2324","GREEN OUTFITTERS LLC","Sep-2016","$94,871","$35,102","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2325","GREEN OUTFITTERS LLC","Aug-2016","$98,975","$36,621","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2326","GREEN OUTFITTERS LLC","Jul-2016","$98,087","$36,292","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2327","GREEN OUTFITTERS LLC","Jun-2016","$65,754","$24,329","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2328","GREEN OUTFITTERS LLC","May-2016","$63,099","$23,346","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2329","GREEN OUTFITTERS LLC","Apr-2016","$58,995","$21,828","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2330","GREEN OUTFITTERS LLC","Mar-2016","$57,791","$21,383","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2331","GREEN OUTFITTERS LLC","Feb-2016","$54,155","$20,037","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2332","GREEN OUTFITTERS LLC","Jan-2016","$51,947","$19,220","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2333","GREEN OUTFITTERS LLC","All-2015","$689,511","$244,344","Grays Harbor County","Retailer since Jan 2015","http://www.502data.com/license/413798"
"2334","GREEN LEAF","Oct-2016","$78,909","$29,196","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2335","GREEN LEAF","Sep-2016","$86,289","$31,927","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2336","GREEN LEAF","Aug-2016","$83,323","$30,830","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
