"Name","Month","Sales","ExciseTax","County","Established","ProdProcURLLink"
"2600","STARLEAF","Mar-2016","$17,160","$0","Spokane County","Producer/Processor since Oct 2015","http://www.502data.com/license/415815"
"2601","STARLEAF","Feb-2016","$8,596","$0","Spokane County","Producer/Processor since Oct 2015","http://www.502data.com/license/415815"
"2602","STARLEAF","Jan-2016","$6,913","$0","Spokane County","Producer/Processor since Oct 2015","http://www.502data.com/license/415815"
"2603","STARLEAF","All-2015","$10,018","$0","Spokane County","Producer/Processor since Oct 2015","http://www.502data.com/license/415815"
"2604","CARSON UNLIMITED","Oct-2016","$38,337","$0","Whatcom County","Processor since May 2016","http://www.502data.com/license/420287"
"2605","CARSON UNLIMITED","Aug-2016","$42,005","$0","Whatcom County","Processor since May 2016","http://www.502data.com/license/420287"
"2606","CARSON UNLIMITED","Jul-2016","$13,038","$0","Whatcom County","Processor since May 2016","http://www.502data.com/license/420287"
"2607","CARSON UNLIMITED","Jun-2016","$13,208","$0","Whatcom County","Processor since May 2016","http://www.502data.com/license/420287"
"2608","CARSON UNLIMITED","May-2016","$12,026","$0","Whatcom County","Processor since May 2016","http://www.502data.com/license/420287"
"2609","HAIL PRODUCTS","Oct-2016","$38,275","$0","Yakima County","Producer/Processor since Aug 2016","http://www.502data.com/license/423359"
"2610","HAIL PRODUCTS","Sep-2016","$18,946","$0","Yakima County","Producer/Processor since Aug 2016","http://www.502data.com/license/423359"
"2611","HAIL PRODUCTS","Aug-2016","$7,000","$0","Yakima County","Producer/Processor since Aug 2016","http://www.502data.com/license/423359"
"2612","HANG ROOTS","Oct-2016","$38,215","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2613","HANG ROOTS","Sep-2016","$29,722","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2614","HANG ROOTS","Aug-2016","$36,597","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2615","HANG ROOTS","Jul-2016","$23,785","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2616","HANG ROOTS","Jun-2016","$28,193","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2617","HANG ROOTS","May-2016","$44,841","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2618","HANG ROOTS","Apr-2016","$33,055","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2619","HANG ROOTS","Mar-2016","$38,297","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2620","HANG ROOTS","Feb-2016","$4,242","$0","Snohomish County","Producer/Processor since Feb 2016","http://www.502data.com/license/415771"
"2621","WASHINGTON BUD COMPANY","Oct-2016","$38,194","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2622","WASHINGTON BUD COMPANY","Sep-2016","$67,389","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2623","WASHINGTON BUD COMPANY","Aug-2016","$31,720","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2624","WASHINGTON BUD COMPANY","Jul-2016","$21,938","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2625","WASHINGTON BUD COMPANY","Jun-2016","$128","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2626","WASHINGTON BUD COMPANY","Apr-2016","$310","$0","Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com/license/412752"
"2627","KLARITIE FARMS","Oct-2016","$37,825","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2628","KLARITIE FARMS","Sep-2016","$53,511","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2629","KLARITIE FARMS","Aug-2016","$46,610","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2630","KLARITIE FARMS","Jul-2016","$81,690","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2631","KLARITIE FARMS","Jun-2016","$61,305","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2632","KLARITIE FARMS","May-2016","$56,700","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2633","KLARITIE FARMS","Apr-2016","$55,120","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2634","KLARITIE FARMS","Mar-2016","$66,095","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2635","KLARITIE FARMS","Feb-2016","$58,057","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2636","KLARITIE FARMS","Jan-2016","$40,615","$0","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2637","KLARITIE FARMS","All-2015","$223,812","$18,144","Stevens County","Producer/Processor since Jan 2015","http://www.502data.com/license/419959"
"2638","VISCRO HOLDINGS","Oct-2016","$37,688","$0","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2639","VISCRO HOLDINGS","Sep-2016","$39,465","$0","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2640","VISCRO HOLDINGS","Aug-2016","$8,645","$0","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2641","VISCRO HOLDINGS","Feb-2016","$40,750","$0","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2642","VISCRO HOLDINGS","Jan-2016","$29,507","$0","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2643","VISCRO HOLDINGS","All-2015","$385,906","$50,025","Whatcom County","Producer/Processor since Apr 2015","http://www.502data.com/license/412656"
"2644","PACIFIC NORTHWEST GROWERS","Oct-2016","$37,563","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2645","PACIFIC NORTHWEST GROWERS","Sep-2016","$60,191","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2646","PACIFIC NORTHWEST GROWERS","Aug-2016","$24,759","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2647","PACIFIC NORTHWEST GROWERS","Jul-2016","$61,719","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2648","PACIFIC NORTHWEST GROWERS","Jun-2016","$58,027","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2649","PACIFIC NORTHWEST GROWERS","May-2016","$49,241","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2650","PACIFIC NORTHWEST GROWERS","Apr-2016","$44,851","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2651","PACIFIC NORTHWEST GROWERS","Mar-2016","$50,176","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2652","PACIFIC NORTHWEST GROWERS","Feb-2016","$53,623","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2653","PACIFIC NORTHWEST GROWERS","Jan-2016","$12,489","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2654","PACIFIC NORTHWEST GROWERS","All-2015","$264,613","$14,489","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/412068"
"2655","BC TL","Oct-2016","$37,552","$0","Grant County","Producer since Oct 2015","http://www.502data.com/license/419691"
"2656","BC TL","Jun-2016","$754","$0","Grant County","Producer since Oct 2015","http://www.502data.com/license/419691"
"2657","BC TL","All-2015","$67,062","$0","Grant County","Producer since Oct 2015","http://www.502data.com/license/419691"
"2658","BLACK DOG ACRES","Oct-2016","$37,333","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2659","BLACK DOG ACRES","Sep-2016","$3,244","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2660","BLACK DOG ACRES","Aug-2016","$15,935","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2661","BLACK DOG ACRES","Jul-2016","$44,778","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2662","BLACK DOG ACRES","Jun-2016","$42,094","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2663","BLACK DOG ACRES","May-2016","$62,840","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2664","BLACK DOG ACRES","Apr-2016","$60,398","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2665","BLACK DOG ACRES","Mar-2016","$44,537","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2666","BLACK DOG ACRES","Feb-2016","$51,363","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2667","BLACK DOG ACRES","Jan-2016","$29,454","$0","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2668","BLACK DOG ACRES","All-2015","$159,666","$19,154","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2669","BLACK DOG ACRES","All-2014","$19,849","$6,616","Klickitat County","Producer/Processor since Nov 2014","http://www.502data.com/license/412169"
"2670","ORANGE STATE","Oct-2016","$36,908","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2671","ORANGE STATE","Sep-2016","$33,553","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2672","ORANGE STATE","Aug-2016","$31,091","-$1","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2673","ORANGE STATE","Jul-2016","$22,568","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2674","ORANGE STATE","Jun-2016","$22,004","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2675","ORANGE STATE","May-2016","$19,182","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2676","ORANGE STATE","Apr-2016","$17,988","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2677","ORANGE STATE","Mar-2016","$25,330","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2678","ORANGE STATE","Feb-2016","$10,227","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2679","ORANGE STATE","Jan-2016","$17,728","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2680","ORANGE STATE","All-2015","$169,589","$20,199","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2681","ORANGE STATE","All-2014","$31,629","$10,543","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412409"
"2682","NETTLES UNLIMITED","Oct-2016","$36,827","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2683","NETTLES UNLIMITED","Sep-2016","$31,808","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2684","NETTLES UNLIMITED","Aug-2016","$34,301","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2685","NETTLES UNLIMITED","Jul-2016","$34,152","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2686","NETTLES UNLIMITED","Jun-2016","$39,705","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2687","NETTLES UNLIMITED","May-2016","$33,872","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2688","NETTLES UNLIMITED","Apr-2016","$36,624","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2689","NETTLES UNLIMITED","Mar-2016","$37,200","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2690","NETTLES UNLIMITED","Feb-2016","$29,848","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2691","NETTLES UNLIMITED","Jan-2016","$42,095","$0","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2692","NETTLES UNLIMITED","All-2015","$256,558","$40,776","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2693","NETTLES UNLIMITED","All-2014","$105,558","$35,186","Spokane County","Producer/Processor since Oct 2014","http://www.502data.com/license/412762"
"2694","","Oct-2016","$36,577","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2695","","Sep-2016","$25,477","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2696","","Aug-2016","$19,093","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2697","","Jul-2016","$16,222","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2698","","Jun-2016","$9,502","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2699","","May-2016","$17,583","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2700","","Apr-2016","$8,920","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2701","","Mar-2016","$10,203","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2702","","Feb-2016","$10,510","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2703","","Jan-2016","$4,470","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2704","","All-2015","$10,516","$0","Whatcom County","Producer/Processor since Nov 2015","http://www.502data.com/license/413650"
"2705","NOBLE CAUSE","Oct-2016","$36,540","$0","Benton County","Producer/Processor since Aug 2016","http://www.502data.com/license/414027"
"2706","NOBLE CAUSE","Sep-2016","$5,915","$0","Benton County","Producer/Processor since Aug 2016","http://www.502data.com/license/414027"
"2707","NOBLE CAUSE","Aug-2016","$742","$0","Benton County","Producer/Processor since Aug 2016","http://www.502data.com/license/414027"
"2708","TIFFANY HILLS COMPANY","Oct-2016","$36,440","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2709","TIFFANY HILLS COMPANY","Aug-2016","$0","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2710","TIFFANY HILLS COMPANY","Jun-2016","$78,035","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2711","TIFFANY HILLS COMPANY","Apr-2016","$4,075","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2712","TIFFANY HILLS COMPANY","Feb-2016","$10,518","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2713","TIFFANY HILLS COMPANY","Jan-2016","$4,976","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2714","TIFFANY HILLS COMPANY","All-2015","$3,675","$0","Okanogan County","Producer/Processor since Oct 2015","http://www.502data.com/license/416046"
"2715","TRAIL BLAZIN PRODUCTIONS","Oct-2016","$36,322","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2716","TRAIL BLAZIN PRODUCTIONS","Sep-2016","$47,309","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2717","TRAIL BLAZIN PRODUCTIONS","Aug-2016","$41,948","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2718","TRAIL BLAZIN PRODUCTIONS","Jul-2016","$33,509","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2719","TRAIL BLAZIN PRODUCTIONS","Jun-2016","$38,966","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2720","TRAIL BLAZIN PRODUCTIONS","May-2016","$33,796","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2721","TRAIL BLAZIN PRODUCTIONS","Apr-2016","$30,014","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2722","TRAIL BLAZIN PRODUCTIONS","Mar-2016","$28,294","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2723","TRAIL BLAZIN PRODUCTIONS","Feb-2016","$21,154","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2724","TRAIL BLAZIN PRODUCTIONS","Jan-2016","$26,387","$0","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2725","TRAIL BLAZIN PRODUCTIONS","All-2015","$429,585","$67,204","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2726","TRAIL BLAZIN PRODUCTIONS","All-2014","$6,267","$2,089","Whatcom County","Producer/Processor since Dec 2014","http://www.502data.com/license/412082"
"2727","MJ PRODUCTIONS","Oct-2016","$35,254","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2728","MJ PRODUCTIONS","Sep-2016","$14,508","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2729","MJ PRODUCTIONS","Aug-2016","$39,298","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2730","MJ PRODUCTIONS","Jul-2016","$24,180","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2731","MJ PRODUCTIONS","Jun-2016","$55,632","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2732","MJ PRODUCTIONS","May-2016","$43,818","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2733","MJ PRODUCTIONS","Apr-2016","$37,150","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2734","MJ PRODUCTIONS","Mar-2016","$29,455","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2735","MJ PRODUCTIONS","Feb-2016","$23,408","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2736","MJ PRODUCTIONS","Jan-2016","$15,602","$0","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2737","MJ PRODUCTIONS","All-2015","$296,419","$47,408","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2738","MJ PRODUCTIONS","All-2014","$93,422","$31,141","Spokane County","Producer/Processor since Nov 2014","http://www.502data.com/license/412109"
"2739","OKANOGAN VALLEY NURSERY","Oct-2016","$35,242","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2740","OKANOGAN VALLEY NURSERY","Sep-2016","$26,502","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2741","OKANOGAN VALLEY NURSERY","Aug-2016","$27,373","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2742","OKANOGAN VALLEY NURSERY","Jul-2016","$17,884","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2743","OKANOGAN VALLEY NURSERY","Jun-2016","$19,323","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2744","OKANOGAN VALLEY NURSERY","May-2016","$18,978","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2745","OKANOGAN VALLEY NURSERY","Apr-2016","$14,463","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2746","OKANOGAN VALLEY NURSERY","Mar-2016","$874","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2747","OKANOGAN VALLEY NURSERY","Feb-2016","$16,090","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2748","OKANOGAN VALLEY NURSERY","Jan-2016","$26,256","$0","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2749","OKANOGAN VALLEY NURSERY","All-2015","$100,915","$6,741","Okanogan County","Producer/Processor since Feb 2015","http://www.502data.com/license/412262"
"2750","420 NATURAL","Oct-2016","$34,892","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2751","420 NATURAL","Sep-2016","$50,196","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2752","420 NATURAL","Aug-2016","$61,537","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2753","420 NATURAL","Jul-2016","$19,821","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2754","420 NATURAL","Jun-2016","$40,828","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2755","420 NATURAL","May-2016","$51,733","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2756","420 NATURAL","Apr-2016","$48,528","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2757","420 NATURAL","Mar-2016","$28,018","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2758","420 NATURAL","Feb-2016","$10,832","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2759","420 NATURAL","Jan-2016","$33,956","$0","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2760","420 NATURAL","All-2015","$234,068","$9,899","Thurston County","Producer/Processor since Jun 2015","http://www.502data.com/license/416426"
"2761","TUMBLEWEED FARM","Oct-2016","$34,419","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2762","TUMBLEWEED FARM","Sep-2016","$4,935","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2763","TUMBLEWEED FARM","Aug-2016","$634","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2764","TUMBLEWEED FARM","Jul-2016","$8,044","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2765","TUMBLEWEED FARM","Jun-2016","$42,955","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2766","TUMBLEWEED FARM","May-2016","$27,117","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2767","TUMBLEWEED FARM","Apr-2016","$22,874","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2768","TUMBLEWEED FARM","Mar-2016","$31,330","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2769","TUMBLEWEED FARM","Feb-2016","$40,064","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2770","TUMBLEWEED FARM","Jan-2016","$61,976","$0","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2771","TUMBLEWEED FARM","All-2015","$351,641","$44,737","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2772","TUMBLEWEED FARM","All-2014","$325,570","$108,523","Benton County","Producer/Processor since Aug 2014","http://www.502data.com/license/412084"
"2773","SHELBY ECKROTH","Oct-2016","$34,225","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2774","SHELBY ECKROTH","Sep-2016","$24,573","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2775","SHELBY ECKROTH","Aug-2016","$29,126","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2776","SHELBY ECKROTH","Jul-2016","$36,159","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2777","SHELBY ECKROTH","Jun-2016","$42,931","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2778","SHELBY ECKROTH","May-2016","$57,930","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2779","SHELBY ECKROTH","Apr-2016","$45,167","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2780","SHELBY ECKROTH","Mar-2016","$39,541","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2781","SHELBY ECKROTH","Feb-2016","$54,285","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2782","SHELBY ECKROTH","Jan-2016","$48,659","$0","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2783","SHELBY ECKROTH","All-2015","$289,560","$29,243","Snohomish County","Producer/Processor since May 2015","http://www.502data.com/license/416968"
"2784","MR WHOLESALE","Oct-2016","$34,194","$0","Spokane County","Producer/Processor since Aug 2015","http://www.502data.com/license/417891"
"2785","MR WHOLESALE","Sep-2016","$38,217","$0","Spokane County","Producer/Processor since Aug 2015","http://www.502data.com/license/417891"
"2786","MR WHOLESALE","Aug-2016","$15,953","$0","Spokane County","Producer/Processor since Aug 2015","http://www.502data.com/license/417891"
"2787","MR WHOLESALE","May-2016","$1","$0","Spokane County","Producer/Processor since Aug 2015","http://www.502data.com/license/417891"
"2788","MR WHOLESALE","All-2015","$1","$0","Spokane County","Producer/Processor since Aug 2015","http://www.502data.com/license/417891"
"2789","SUNSCREEN LLC","Oct-2016","$34,095","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2790","SUNSCREEN LLC","Sep-2016","$2,221","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2791","SUNSCREEN LLC","Aug-2016","$1,603","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2792","SUNSCREEN LLC","Jul-2016","$7,497","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2793","SUNSCREEN LLC","Jun-2016","$9,388","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2794","SUNSCREEN LLC","May-2016","$2,064","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2795","SUNSCREEN LLC","Mar-2016","$3,274","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2796","SUNSCREEN LLC","Feb-2016","$12,977","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2797","SUNSCREEN LLC","Jan-2016","$6,142","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2798","SUNSCREEN LLC","All-2015","$32","$0","Stevens County","Producer/Processor since Dec 2015","http://www.502data.com/license/416158"
"2799","CINC-O-DOS","Oct-2016","$33,413","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2800","CINC-O-DOS","Sep-2016","$36,064","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2801","CINC-O-DOS","Aug-2016","$18,791","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2802","CINC-O-DOS","Jul-2016","$1,622","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2803","CINC-O-DOS","Jun-2016","$2,947","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2804","CINC-O-DOS","May-2016","$3,830","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2805","CINC-O-DOS","Apr-2016","$1,011","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2806","CINC-O-DOS","Mar-2016","$1","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2807","CINC-O-DOS","Feb-2016","$8,103","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
"2808","CINC-O-DOS","Jan-2016","$111,487","$0","King County","Producer/Processor since Sep 2014","http://www.502data.com/license/412566"
