"Name","Month","Sales","ExciseTax","County","Established","ProdProcURLLink"
"3028","LEGANJAFAIRY","Sep-2016",20938,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3029","LEGANJAFAIRY","Aug-2016",32754,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3030","LEGANJAFAIRY","Jul-2016",19653,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3031","LEGANJAFAIRY","Jun-2016",41207,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3032","LEGANJAFAIRY","May-2016",10447,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3033","LEGANJAFAIRY","Apr-2016",42285,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3034","LEGANJAFAIRY","Mar-2016",25264,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3035","LEGANJAFAIRY","Feb-2016",43331,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3036","LEGANJAFAIRY","Jan-2016",69422,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3037","LEGANJAFAIRY","All-2015",148178,0,"Spokane County","Producer/Processor since Aug 2015","http://www.502data.com//license/415692"
"3038","LEAVES OF GRASS","Sep-2016",20784,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3039","LEAVES OF GRASS","Aug-2016",6417,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3040","LEAVES OF GRASS","Jul-2016",12803,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3041","LEAVES OF GRASS","Jun-2016",23815,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3042","LEAVES OF GRASS","May-2016",17792,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3043","LEAVES OF GRASS","Apr-2016",11538,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3044","LEAVES OF GRASS","Mar-2016",5262,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3045","LEAVES OF GRASS","Feb-2016",18879,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3046","LEAVES OF GRASS","Jan-2016",6006,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3047","LEAVES OF GRASS","All-2015",11256,0,"Douglas County","Producer/Processor since Dec 2015","http://www.502data.com//license/416693"
"3048","MAGU CORP","Sep-2016",20742,0,"Grant County","Producer/Processor since Aug 2015","http://www.502data.com//license/412973"
"3049","MAGU CORP","Aug-2016",20171,0,"Grant County","Producer/Processor since Aug 2015","http://www.502data.com//license/412973"
"3050","MAGU CORP","Jun-2016",216,0,"Grant County","Producer/Processor since Aug 2015","http://www.502data.com//license/412973"
"3051","MAGU CORP","May-2016",20053,0,"Grant County","Producer/Processor since Aug 2015","http://www.502data.com//license/412973"
"3052","MAGU CORP","All-2015",1300,0,"Grant County","Producer/Processor since Aug 2015","http://www.502data.com//license/412973"
"3053","CASCADE GROWERS","Sep-2016",20741,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3054","CASCADE GROWERS","Aug-2016",67376,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3055","CASCADE GROWERS","Jul-2016",47473,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3056","CASCADE GROWERS","Jun-2016",6000,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3057","CASCADE GROWERS","May-2016",49137,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3058","CASCADE GROWERS","Apr-2016",56441,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3059","CASCADE GROWERS","Mar-2016",62863,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3060","CASCADE GROWERS","Feb-2016",47926,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3061","CASCADE GROWERS","Jan-2016",44328,0,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3062","CASCADE GROWERS","All-2015",283817,48398,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3063","CASCADE GROWERS","All-2014",37500,12500,"Okanogan County","Producer/Processor since Dec 2014","http://www.502data.com//license/412180"
"3064","WEST PLAINS AG","Sep-2016",20494,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3065","WEST PLAINS AG","Aug-2016",14176,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3066","WEST PLAINS AG","Jul-2016",15272,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3067","WEST PLAINS AG","Jun-2016",13209,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3068","WEST PLAINS AG","May-2016",27288,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3069","WEST PLAINS AG","Apr-2016",43140,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3070","WEST PLAINS AG","Mar-2016",27269,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3071","WEST PLAINS AG","Feb-2016",3740,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3072","WEST PLAINS AG","Jan-2016",12005,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3073","WEST PLAINS AG","All-2015",70286,0,"Spokane County","Producer/Processor since Dec 2015","http://www.502data.com//license/412754"
"3074","GREEN BROTHERS FARMS","Sep-2016",20491,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3075","GREEN BROTHERS FARMS","Aug-2016",33598,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3076","GREEN BROTHERS FARMS","Jul-2016",18296,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3077","GREEN BROTHERS FARMS","Jun-2016",13842,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3078","GREEN BROTHERS FARMS","May-2016",15563,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3079","GREEN BROTHERS FARMS","Apr-2016",14374,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3080","GREEN BROTHERS FARMS","Mar-2016",17002,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3081","GREEN BROTHERS FARMS","Feb-2016",11910,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3082","GREEN BROTHERS FARMS","Jan-2016",8798,0,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3083","GREEN BROTHERS FARMS","All-2015",142266,17716,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3084","GREEN BROTHERS FARMS","All-2014",10014,3338,"Thurston County","Processor since Nov 2014","http://www.502data.com//license/417950"
"3085","LTDN RESOURCES","Sep-2016",20244,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3086","LTDN RESOURCES","Aug-2016",13646,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3087","LTDN RESOURCES","Jul-2016",16233,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3088","LTDN RESOURCES","Jun-2016",22600,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3089","LTDN RESOURCES","May-2016",23350,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3090","LTDN RESOURCES","Apr-2016",17493,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3091","LTDN RESOURCES","Mar-2016",23676,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3092","LTDN RESOURCES","Feb-2016",28492,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3093","LTDN RESOURCES","Jan-2016",20339,0,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3094","LTDN RESOURCES","All-2015",137980,6709,"Spokane County","Producer/Processor since Apr 2015","http://www.502data.com//license/415793"
"3095","JJS PRODUCTIONS","Sep-2016",20018,0,"Skagit County","Producer/Processor since Jul 2016","http://www.502data.com//license/412305"
"3096","JJS PRODUCTIONS","Aug-2016",14476,0,"Skagit County","Producer/Processor since Jul 2016","http://www.502data.com//license/412305"
"3097","JJS PRODUCTIONS","Jul-2016",1520,0,"Skagit County","Producer/Processor since Jul 2016","http://www.502data.com//license/412305"
"3098","ZION BOTANICALS","Sep-2016",19948,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3099","ZION BOTANICALS","Aug-2016",25114,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3100","ZION BOTANICALS","Jul-2016",6372,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3101","ZION BOTANICALS","Jun-2016",64201,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3102","ZION BOTANICALS","May-2016",6047,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3103","ZION BOTANICALS","Apr-2016",21926,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3104","ZION BOTANICALS","Mar-2016",16485,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3105","ZION BOTANICALS","Feb-2016",7470,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3106","ZION BOTANICALS","Jan-2016",41811,0,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3107","ZION BOTANICALS","All-2015",137174,10834,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3108","ZION BOTANICALS","All-2014",35137,11712,"Chelan County","Producer/Processor since Oct 2014","http://www.502data.com//license/412609"
"3109","STONE SUPPLY","Sep-2016",19832,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3110","STONE SUPPLY","Aug-2016",17333,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3111","STONE SUPPLY","Jul-2016",26381,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3112","STONE SUPPLY","Jun-2016",53863,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3113","STONE SUPPLY","May-2016",9222,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3114","STONE SUPPLY","Apr-2016",12721,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3115","STONE SUPPLY","Mar-2016",25133,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3116","STONE SUPPLY","Feb-2016",50452,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3117","STONE SUPPLY","Jan-2016",27422,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3118","STONE SUPPLY","All-2015",15743,0,"Mason County","Producer/Processor since Jan 2016","http://www.502data.com//license/413463"
"3119","PERMA","Sep-2016",19562,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3120","PERMA","Aug-2016",12417,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3121","PERMA","Jul-2016",4791,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3122","PERMA","Jun-2016",16038,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3123","PERMA","May-2016",17293,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3124","PERMA","Apr-2016",7596,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3125","PERMA","Mar-2016",14606,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3126","PERMA","Feb-2016",9863,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3127","PERMA","Jan-2016",6361,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3128","PERMA","All-2015",17211,0,"Pierce County","Producer/Processor since Aug 2015","http://www.502data.com//license/416124"
"3129","GREEN GENESIS","Sep-2016",19227,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3130","GREEN GENESIS","Aug-2016",8089,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3131","GREEN GENESIS","Jul-2016",5840,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3132","GREEN GENESIS","Jun-2016",4974,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3133","GREEN GENESIS","May-2016",5898,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3134","GREEN GENESIS","Apr-2016",15040,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3135","GREEN GENESIS","Mar-2016",12179,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3136","GREEN GENESIS","Feb-2016",5397,0,"Pierce County","Producer/Processor since Feb 2016","http://www.502data.com//license/410738"
"3137","HAPPY WAYZ EDIBLES","Sep-2016",19147,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3138","HAPPY WAYZ EDIBLES","Aug-2016",6286,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3139","HAPPY WAYZ EDIBLES","Jul-2016",19715,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3140","HAPPY WAYZ EDIBLES","Jun-2016",45317,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3141","HAPPY WAYZ EDIBLES","May-2016",24571,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3142","HAPPY WAYZ EDIBLES","Apr-2016",52219,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3143","HAPPY WAYZ EDIBLES","Mar-2016",65344,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3144","HAPPY WAYZ EDIBLES","Feb-2016",47852,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3145","HAPPY WAYZ EDIBLES","Jan-2016",48877,0,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3146","HAPPY WAYZ EDIBLES","All-2015",345510,25710,"Spokane County","Producer/Processor since Mar 2015","http://www.502data.com//license/416795"
"3147","REDTAIL","Sep-2016",18968,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3148","REDTAIL","Aug-2016",36940,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3149","REDTAIL","Jul-2016",6000,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3150","REDTAIL","Jun-2016",4423,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3151","REDTAIL","May-2016",7739,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3152","REDTAIL","Apr-2016",10677,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3153","REDTAIL","Mar-2016",8136,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3154","REDTAIL","Feb-2016",4149,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3155","REDTAIL","Jan-2016",12320,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3156","REDTAIL","All-2015",11418,0,"Yakima County","Producer/Processor since Jul 2015","http://www.502data.com//license/416310"
"3157","HAIL PRODUCTS","Sep-2016",18946,0,"Yakima County","Producer/Processor since Aug 2016","http://www.502data.com//license/423359"
"3158","HAIL PRODUCTS","Aug-2016",7000,0,"Yakima County","Producer/Processor since Aug 2016","http://www.502data.com//license/423359"
"3159","CAPITAL GREEN","Sep-2016",18879,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3160","CAPITAL GREEN","Aug-2016",30002,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3161","CAPITAL GREEN","Jul-2016",25628,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3162","CAPITAL GREEN","Jun-2016",19152,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3163","CAPITAL GREEN","May-2016",9816,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3164","CAPITAL GREEN","Apr-2016",17620,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3165","CAPITAL GREEN","Mar-2016",9615,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3166","CAPITAL GREEN","Feb-2016",16344,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3167","CAPITAL GREEN","Jan-2016",7310,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3168","CAPITAL GREEN","All-2015",5478,0,"Okanogan County","Producer/Processor since Nov 2015","http://www.502data.com//license/416196"
"3169","ODO","Sep-2016",18851,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3170","ODO","Aug-2016",34374,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3171","ODO","Jul-2016",15395,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3172","ODO","Jun-2016",7725,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3173","ODO","May-2016",5200,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3174","ODO","Apr-2016",7470,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3175","ODO","Mar-2016",375,0,"Spokane County","Processor since Mar 2016","http://www.502data.com//license/417498"
"3176","WEED SNOBS","Sep-2016",18097,0,"Snohomish County","Producer/Processor since Jul 2016","http://www.502data.com//license/412711"
"3177","WEED SNOBS","Aug-2016",7324,0,"Snohomish County","Producer/Processor since Jul 2016","http://www.502data.com//license/412711"
"3178","WEED SNOBS","Jul-2016",6974,0,"Snohomish County","Producer/Processor since Jul 2016","http://www.502data.com//license/412711"
"3179","GREENLEAF INDUSTRIES","Sep-2016",18062,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3180","GREENLEAF INDUSTRIES","Jun-2016",22473,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3181","GREENLEAF INDUSTRIES","May-2016",12000,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3182","GREENLEAF INDUSTRIES","Apr-2016",22785,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3183","GREENLEAF INDUSTRIES","Mar-2016",11880,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3184","GREENLEAF INDUSTRIES","Jan-2016",22761,0,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3185","GREENLEAF INDUSTRIES","All-2015",52094,319,"Thurston County","Producer/Processor since May 2015","http://www.502data.com//license/417274"
"3186","HAPPY VALLEY FARMS","Sep-2016",18049,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3187","HAPPY VALLEY FARMS","Aug-2016",22086,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3188","HAPPY VALLEY FARMS","Jul-2016",25618,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3189","HAPPY VALLEY FARMS","Jun-2016",31989,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3190","HAPPY VALLEY FARMS","May-2016",32954,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3191","HAPPY VALLEY FARMS","Apr-2016",42293,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3192","HAPPY VALLEY FARMS","Mar-2016",42803,2,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3193","HAPPY VALLEY FARMS","Feb-2016",12299,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3194","HAPPY VALLEY FARMS","Jan-2016",45904,0,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3195","HAPPY VALLEY FARMS","All-2015",343609,38595,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3196","HAPPY VALLEY FARMS","All-2014",87067,29022,"Whatcom County","Producer/Processor since Jul 2014","http://www.502data.com//license/412567"
"3197","FUNKY FARMS","Sep-2016",18020,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3198","FUNKY FARMS","Aug-2016",12544,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3199","FUNKY FARMS","Jul-2016",2013,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3200","FUNKY FARMS","Jun-2016",2468,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3201","FUNKY FARMS","May-2016",26775,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3202","FUNKY FARMS","Apr-2016",5474,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3203","FUNKY FARMS","Mar-2016",15832,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3204","FUNKY FARMS","Feb-2016",2018,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3205","FUNKY FARMS","All-2015",49170,0,"Spokane County","Producer/Processor since Jul 2015","http://www.502data.com//license/412743"
"3206","BILLY'S GOAT (GREATEST OF ALL THINGS)","Sep-2016",17981,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3207","BILLY'S GOAT (GREATEST OF ALL THINGS)","Aug-2016",15528,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3208","BILLY'S GOAT (GREATEST OF ALL THINGS)","Jul-2016",13094,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3209","BILLY'S GOAT (GREATEST OF ALL THINGS)","Jun-2016",19832,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3210","BILLY'S GOAT (GREATEST OF ALL THINGS)","May-2016",6733,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3211","BILLY'S GOAT (GREATEST OF ALL THINGS)","Apr-2016",8051,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3212","BILLY'S GOAT (GREATEST OF ALL THINGS)","Mar-2016",3500,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3213","BILLY'S GOAT (GREATEST OF ALL THINGS)","Feb-2016",7803,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3214","BILLY'S GOAT (GREATEST OF ALL THINGS)","Jan-2016",2953,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3215","BILLY'S GOAT (GREATEST OF ALL THINGS)","All-2015",13932,0,"San Juan County","Producer/Processor since Nov 2015","http://www.502data.com//license/412179"
"3216","HOMETOWN HERBS","Sep-2016",17724,0,"Thurston County","Producer/Processor since Sep 2016","http://www.502data.com//license/416133"
"3217","HOMETOWN HERBS","Aug-2016",13041,0,"Thurston County","Producer/Processor since Sep 2016","http://www.502data.com//license/416133"
"3218","JEFFERSON CANNABIS","Sep-2016",17718,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3219","JEFFERSON CANNABIS","Aug-2016",3540,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3220","JEFFERSON CANNABIS","Jul-2016",9057,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3221","JEFFERSON CANNABIS","Jun-2016",6994,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3222","JEFFERSON CANNABIS","May-2016",4740,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3223","JEFFERSON CANNABIS","Apr-2016",2058,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3224","JEFFERSON CANNABIS","Mar-2016",6629,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3225","JEFFERSON CANNABIS","Feb-2016",700,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3226","JEFFERSON CANNABIS","Jan-2016",4118,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3227","JEFFERSON CANNABIS","All-2015",26335,0,"Jefferson County","Producer/Processor since Aug 2015","http://www.502data.com//license/417355"
"3228","EVERGREEN PRODUCTION","Sep-2016",17473,0,"Pacific County","Producer/Processor since Jul 2016","http://www.502data.com//license/416601"
"3229","EVERGREEN PRODUCTION","Aug-2016",4295,0,"Pacific County","Producer/Processor since Jul 2016","http://www.502data.com//license/416601"
"3230","EVERGREEN PRODUCTION","Jul-2016",17827,0,"Pacific County","Producer/Processor since Jul 2016","http://www.502data.com//license/416601"
"3231","THE SUNSHINE TIKI HUT","Sep-2016",17410,0,"Grays Harbor County","Producer/Processor since Oct 2015","http://www.502data.com//license/417198"
"3232","THE SUNSHINE TIKI HUT","Aug-2016",900,0,"Grays Harbor County","Producer/Processor since Oct 2015","http://www.502data.com//license/417198"
"3233","THE SUNSHINE TIKI HUT","All-2015",8900,0,"Grays Harbor County","Producer/Processor since Oct 2015","http://www.502data.com//license/417198"
"3234","MEDICINE WOMAN","Sep-2016",17329,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3235","MEDICINE WOMAN","Aug-2016",1665,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3236","MEDICINE WOMAN","Jul-2016",210,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3237","MEDICINE WOMAN","Jun-2016",3135,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3238","MEDICINE WOMAN","May-2016",9107,6,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3239","MEDICINE WOMAN","Apr-2016",7805,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3240","MEDICINE WOMAN","Mar-2016",8911,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3241","MEDICINE WOMAN","Feb-2016",19663,0,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3242","MEDICINE WOMAN","Jan-2016",11584,111,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
"3243","MEDICINE WOMAN","All-2015",275932,32206,"Snohomish County","Producer/Processor since Oct 2014","http://www.502data.com//license/413179"
